# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 200.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
160.000000	 2100.313226	 1994.223968	 1836.602222	 1675.135684	 1716.935171	 1695.886108	 2241.900710	 2117.327141	 2166.340194	 2000.398084	 1954.001336	 1946.335717	 
161.000000	 2079.244460	 1995.090328	 1791.576175	 1676.569651	 1714.929984	 1696.183455	 2203.219936	 2118.653513	 2136.714444	 2002.200994	 1952.829712	 1946.440459	 
162.000000	 2096.305352	 1995.445428	 1804.643706	 1677.414300	 1715.206885	 1696.422773	 2231.146998	 2119.020635	 2104.506218	 2003.321788	 1966.979771	 1946.754343	 
163.000000	 2140.819734	 1995.287675	 1812.315394	 1677.792804	 1718.556816	 1696.636469	 2264.114975	 2118.711629	 2080.598763	 2003.919276	 1966.592299	 1947.033522	 
164.000000	 2190.949964	 1994.819467	 1854.709891	 1678.300781	 1722.961064	 1696.872331	 2306.279198	 2117.927612	 2113.489227	 2004.304525	 1965.302787	 1947.245187	 
165.000000	 2206.613408	 1994.070401	 1904.771464	 1681.487817	 1726.125579	 1697.162930	 2328.635021	 2116.938560	 2152.943352	 2004.940130	 1967.318758	 1947.454320	 
166.000000	 2216.891162	 1992.692533	 1896.700863	 1684.428566	 1727.469831	 1697.453731	 2312.009040	 2116.167231	 2153.885824	 2005.923429	 1965.541680	 1947.609637	 
167.000000	 2194.035430	 1991.089647	 1875.203329	 1687.143351	 1727.554376	 1697.732894	 2292.636545	 2115.375370	 2154.532123	 2007.202740	 1966.064935	 1947.735812	 
168.000000	 2161.079622	 1990.028928	 1866.416701	 1689.613313	 1726.147878	 1697.993959	 2283.670670	 2114.863717	 2163.266936	 2008.578158	 1961.258833	 1947.808803	 
169.000000	 2147.487823	 1989.817903	 1869.573807	 1692.184177	 1723.229698	 1698.228960	 2277.338997	 2114.715384	 2173.786405	 2009.660258	 1955.616858	 1947.832489	 
170.000000	 2136.899244	 1990.216598	 1859.165750	 1694.484099	 1720.434795	 1698.447803	 2267.975432	 2114.979648	 2176.458330	 2010.377611	 1950.344652	 1947.823047	 
171.000000	 2129.913244	 1991.177407	 1833.646095	 1696.353536	 1720.086359	 1698.684001	 2247.946170	 2115.386335	 2163.588766	 2011.088406	 1953.992325	 1947.882542	 
172.000000	 2106.052328	 1992.614456	 1822.940411	 1697.965714	 1723.488386	 1698.988647	 2228.817394	 2115.991349	 2153.296446	 2011.796855	 1968.251254	 1948.154666	 
173.000000	 2105.129863	 1993.936806	 1817.587198	 1699.268107	 1730.171698	 1699.400848	 2212.308921	 2117.072777	 2152.755903	 2012.827158	 1978.181287	 1948.557592	 
174.000000	 2110.781747	 1995.198363	 1820.522860	 1700.311592	 1738.525295	 1699.922507	 2230.076723	 2118.551756	 2157.638234	 2014.253461	 1984.164428	 1949.032350	 
175.000000	 2103.619200	 1996.278788	 1832.605086	 1701.388688	 1745.831651	 1700.512711	 2258.377912	 2120.167979	 2162.525946	 2016.079574	 1987.088521	 1949.533089	 
176.000000	 2095.106145	 1997.454295	 1841.016265	 1702.520582	 1750.446099	 1701.121886	 2270.586784	 2121.798153	 2178.648055	 2018.089612	 1989.716381	 1950.026473	 
177.000000	 2115.469654	 1998.966298	 1852.284493	 1703.823864	 1752.750000	 1701.723782	 2259.119947	 2123.472856	 2195.537277	 2019.868228	 1999.012085	 1950.606453	 
178.000000	 2146.013635	 2000.827657	 1872.126458	 1705.194197	 1752.329621	 1702.294742	 2259.803783	 2124.957003	 2212.019440	 2021.794854	 1996.238800	 1951.139658	 
179.000000	 2129.455283	 2002.413732	 1864.915485	 1706.610669	 1748.886088	 1702.818072	 2285.634022	 2126.561506	 2212.513157	 2024.178798	 1992.427153	 1951.611986	 
180.000000	 2131.782184	 2003.774848	 1885.570611	 1708.138833	 1743.416846	 1703.280062	 2314.194579	 2128.426192	 2224.070304	 2026.644244	 1982.753974	 1951.983672	 
181.000000	 2135.510616	 2005.029378	 1883.006156	 1709.896439	 1736.847904	 1703.669752	 2313.137836	 2130.301363	 2214.736422	 2028.906570	 1973.399518	 1952.244532	 
182.000000	 2123.637727	 2006.139998	 1880.245880	 1711.917388	 1730.070288	 1703.982599	 2274.338547	 2131.818771	 2193.986043	 2030.892940	 1964.830639	 1952.396172	 
183.000000	 2108.270674	 2007.066985	 1869.273331	 1713.787192	 1723.993345	 1704.220823	 2263.980282	 2132.932036	 2174.903451	 2032.464941	 1964.750696	 1952.543250	 
184.000000	 2120.778905	 2007.701889	 1830.652579	 1715.151201	 1720.540029	 1704.409926	 2240.284185	 2133.867538	 2164.249507	 2033.441975	 1970.403090	 1952.747850	 
185.000000	 2123.227987	 2008.052900	 1844.981076	 1716.513844	 1720.570807	 1704.582408	 2253.473167	 2134.777612	 2149.573079	 2033.986246	 1974.688873	 1952.974400	 
186.000000	 2128.292097	 2008.346908	 1856.425879	 1718.035852	 1722.851217	 1704.760015	 2266.930109	 2135.282815	 2157.279797	 2034.350367	 1982.644637	 1953.268737	 
187.000000	 2154.185350	 2008.500552	 1847.165773	 1719.498290	 1725.495343	 1704.949639	 2263.837105	 2135.438112	 2170.451994	 2034.698826	 1983.852376	 1953.596961	 
188.000000	 2144.621894	 2008.572333	 1857.438076	 1721.048175	 1727.280979	 1705.141338	 2261.908333	 2135.450688	 2161.196627	 2035.125303	 1980.396224	 1953.874285	 
189.000000	 2141.540721	 2008.767701	 1840.951738	 1722.374552	 1727.325237	 1705.315623	 2255.281422	 2135.515287	 2156.661892	 2035.905507	 1974.924924	 1954.070468	 
190.000000	 2138.313467	 2008.685548	 1881.078150	 1724.100549	 1725.870068	 1705.463468	 2269.219276	 2135.843677	 2158.038510	 2037.033250	 1970.203519	 1954.204347	 
191.000000	 2140.642207	 2008.431141	 1911.738247	 1726.116329	 1724.356893	 1705.603534	 2294.333414	 2136.211768	 2199.443704	 2038.728551	 1964.207224	 1954.276303	 
192.000000	 2143.128759	 2008.314370	 1906.068692	 1728.041482	 1723.827638	 1705.757173	 2291.110014	 2136.509877	 2238.668704	 2040.785685	 1962.691180	 1954.344387	 
193.000000	 2143.756805	 2009.091606	 1882.580464	 1729.685513	 1723.498631	 1705.922724	 2274.618796	 2137.219974	 2222.771358	 2042.617850	 1969.990838	 1954.486337	 
194.000000	 2138.470763	 2010.420307	 1867.559478	 1731.060929	 1723.009495	 1706.093358	 2269.821059	 2138.375517	 2193.266576	 2044.203626	 1974.726497	 1954.699391	 
195.000000	 2124.912966	 2011.402797	 1883.484017	 1732.486936	 1722.790411	 1706.265969	 2285.041253	 2139.739395	 2196.475515	 2045.765188	 1980.634769	 1954.964657	 
196.000000	 2150.246092	 2011.962675	 1878.163915	 1733.862687	 1722.322590	 1706.431501	 2286.290210	 2141.188230	 2193.724078	 2047.249755	 1989.071171	 1955.308901	 
197.000000	 2191.981217	 2013.083752	 1873.969482	 1735.095513	 1721.408869	 1706.578556	 2301.777432	 2142.772294	 2168.383270	 2048.458173	 1989.369137	 1955.650577	 
198.000000	 2202.388212	 2014.825264	 1899.261412	 1736.373049	 1722.020390	 1706.715036	 2321.781130	 2144.503268	 2170.133050	 2049.588763	 1989.252060	 1955.971861	 
199.000000	 2172.850792	 2016.262356	 1908.307686	 1737.658162	 1726.211123	 1706.872582	 2319.270776	 2146.231797	 2198.998762	 2051.008314	 1988.175567	 1956.272448	 
200.000000	 2148.512228	 2017.569889	 1894.419064	 1738.750168	 1730.077685	 1707.060281	 2322.076306	 2147.635948	 2233.220184	 2052.727616	 1983.967935	 1956.527300	 
