# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
149.000000	 1436.244714	 1391.532591	 1185.103820	 1171.139211	 1110.238419	 1081.841431	 1523.557970	 1460.729505	 1420.192006	 1339.576614	 1231.136135	 1247.601214	 
150.000000	 1402.491163	 1391.675706	 1154.846479	 1170.626835	 1120.377863	 1082.564161	 1484.940554	 1461.197256	 1352.072760	 1339.698813	 1248.609413	 1247.573640	 
151.000000	 1386.154824	 1391.505510	 1160.317396	 1170.330602	 1132.170168	 1083.490755	 1466.981999	 1461.296425	 1349.438599	 1339.817809	 1268.011548	 1247.957605	 
152.000000	 1384.576942	 1391.374782	 1169.960397	 1170.314460	 1145.835962	 1084.653645	 1462.305622	 1461.310226	 1364.050523	 1340.067093	 1296.396915	 1248.866916	 
153.000000	 1377.757393	 1391.011277	 1188.129719	 1170.354556	 1161.270819	 1086.070135	 1452.678743	 1460.906567	 1388.690090	 1340.629682	 1326.192282	 1250.298867	 
154.000000	 1407.655370	 1390.618182	 1211.467676	 1171.087912	 1177.673305	 1087.735648	 1475.362834	 1460.410936	 1412.119837	 1341.711197	 1352.345177	 1252.151359	 
155.000000	 1431.441578	 1390.415465	 1264.332779	 1172.464800	 1193.472359	 1089.618991	 1512.638224	 1460.120881	 1453.925132	 1343.491036	 1367.073652	 1254.194725	 
156.000000	 1481.291576	 1390.601786	 1309.379593	 1174.278356	 1206.932632	 1091.665789	 1555.162807	 1460.086916	 1501.069042	 1345.887074	 1377.291386	 1256.345593	 
157.000000	 1518.622125	 1391.224813	 1334.960528	 1176.063182	 1217.078732	 1093.813750	 1587.916027	 1460.605508	 1540.517003	 1348.590817	 1380.553956	 1258.482692	 
158.000000	 1583.453457	 1392.098567	 1340.000421	 1178.576300	 1224.271763	 1096.009406	 1610.355573	 1461.535598	 1549.216076	 1351.634590	 1385.548434	 1260.605336	 
159.000000	 1584.827510	 1393.106376	 1366.782073	 1181.374150	 1228.908737	 1098.208783	 1641.625401	 1462.668395	 1576.971864	 1355.165182	 1394.221395	 1262.795550	 
160.000000	 1569.430439	 1394.351200	 1363.459464	 1183.999301	 1230.372234	 1100.361067	 1669.892932	 1463.965361	 1611.130251	 1359.177174	 1404.683886	 1265.094782	 
161.000000	 1536.860875	 1395.916218	 1360.679574	 1186.783977	 1227.708173	 1102.403306	 1686.292355	 1465.566668	 1614.935345	 1363.302305	 1415.007967	 1267.508249	 
162.000000	 1552.457850	 1397.890523	 1392.389130	 1190.003200	 1221.078802	 1104.276983	 1703.924364	 1467.676564	 1620.432524	 1367.136795	 1425.845132	 1270.021533	 
163.000000	 1595.979486	 1400.000893	 1436.712055	 1193.580087	 1211.289440	 1105.940544	 1716.832926	 1470.024441	 1627.074618	 1370.690771	 1420.564396	 1272.371549	 
164.000000	 1602.794579	 1401.736239	 1456.245801	 1197.621098	 1199.705167	 1107.375492	 1721.607882	 1472.163373	 1640.492489	 1374.315914	 1414.232907	 1274.554032	 
165.000000	 1578.214054	 1402.524493	 1445.501098	 1201.207391	 1188.212412	 1108.591990	 1695.871605	 1473.895540	 1623.983617	 1377.922353	 1408.781704	 1276.582383	 
166.000000	 1555.015706	 1402.797660	 1404.654981	 1203.001579	 1178.013985	 1109.616115	 1693.670571	 1475.134012	 1623.941551	 1380.406509	 1390.972241	 1278.257453	 
167.000000	 1538.834815	 1402.793727	 1407.393145	 1204.241283	 1168.861262	 1110.475027	 1695.878497	 1475.831856	 1640.308726	 1381.772631	 1363.204919	 1279.449017	 
168.000000	 1539.564170	 1402.495053	 1383.157708	 1205.282681	 1160.766639	 1111.194677	 1672.199661	 1476.233330	 1632.010885	 1382.913866	 1337.580397	 1280.237574	 
169.000000	 1509.302151	 1401.995100	 1357.074141	 1206.045220	 1153.915390	 1111.798792	 1649.514867	 1476.429230	 1615.673858	 1384.036363	 1318.545067	 1280.751984	 
170.000000	 1480.458635	 1401.555812	 1298.892362	 1206.351846	 1148.418775	 1112.309937	 1606.491374	 1476.432053	 1572.317206	 1384.872369	 1306.142769	 1281.084559	 
