# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
816.000000	 76.208277	 0.185000	 76.205781	 0.815000	 0.185000	 71.300771	 0.185000	 71.300910	 0.815000	 0.185000	 
818.000000	 76.193125	 0.185000	 76.190299	 0.815000	 0.185000	 71.312703	 0.185000	 71.312836	 0.815000	 0.185000	 
820.000000	 76.177429	 0.185000	 76.174248	 0.815000	 0.185000	 71.324540	 0.185000	 71.324664	 0.815000	 0.185000	 
822.000000	 76.161170	 0.185000	 76.157606	 0.815000	 0.185000	 71.336279	 0.185000	 71.336394	 0.815000	 0.185000	 
824.000000	 76.144328	 0.185000	 76.140351	 0.815000	 0.185000	 71.347921	 0.185000	 71.348026	 0.815000	 0.185000	 
826.000000	 76.126881	 0.185000	 76.122461	 0.815000	 0.185000	 71.359464	 0.185000	 71.359559	 0.815000	 0.185000	 
828.000000	 76.108810	 0.185000	 76.103913	 0.815000	 0.185000	 71.370908	 0.185000	 71.370991	 0.815000	 0.185000	 
830.000000	 76.090091	 0.185000	 76.084681	 0.815000	 0.185000	 71.382253	 0.185000	 71.382322	 0.815000	 0.185000	 
832.000000	 76.070702	 0.185000	 76.064741	 0.815000	 0.185000	 71.393496	 0.185000	 71.393551	 0.815000	 0.185000	 
834.000000	 76.050619	 0.185000	 76.044067	 0.815000	 0.185000	 71.404637	 0.185000	 71.404676	 0.815000	 0.185000	 
836.000000	 76.029818	 0.185000	 76.022632	 0.815000	 0.185000	 71.415676	 0.185000	 71.415698	 0.815000	 0.185000	 
838.000000	 76.008274	 0.185000	 76.000409	 0.815000	 0.185000	 71.426611	 0.185000	 71.426614	 0.815000	 0.185000	 
840.000000	 75.985961	 0.185000	 75.977368	 0.815000	 0.185000	 71.437441	 0.185000	 71.437423	 0.815000	 0.185000	 
842.000000	 75.962853	 0.185000	 75.953480	 0.815000	 0.185000	 71.448164	 0.185000	 71.448125	 0.815000	 0.185000	 
844.000000	 75.938923	 0.185000	 75.928716	 0.815000	 0.185000	 71.458781	 0.185000	 71.458717	 0.815000	 0.185000	 
846.000000	 75.914142	 0.185000	 75.903044	 0.815000	 0.185000	 71.469289	 0.185000	 71.469199	 0.815000	 0.185000	 
848.000000	 75.888483	 0.185000	 75.876433	 0.815000	 0.185000	 71.479687	 0.185000	 71.479569	 0.815000	 0.185000	 
850.000000	 75.861914	 0.185000	 75.848848	 0.815000	 0.185000	 71.489974	 0.185000	 71.489826	 0.815000	 0.185000	 
852.000000	 75.834407	 0.185000	 75.820257	 0.815000	 0.185000	 71.500148	 0.185000	 71.499967	 0.815000	 0.185000	 
854.000000	 75.805928	 0.185000	 75.790625	 0.815000	 0.185000	 71.510208	 0.185000	 71.509992	 0.815000	 0.185000	 
856.000000	 75.776447	 0.185000	 75.759916	 0.815000	 0.185000	 71.520153	 0.185000	 71.519899	 0.815000	 0.185000	 
858.000000	 75.745931	 0.185000	 75.728095	 0.815000	 0.185000	 71.529980	 0.185000	 71.529685	 0.815000	 0.185000	 
860.000000	 75.714346	 0.185000	 75.695123	 0.815000	 0.185000	 71.539689	 0.185000	 71.539350	 0.815000	 0.185000	 
862.000000	 75.681659	 0.185000	 75.660964	 0.815000	 0.185000	 71.549277	 0.185000	 71.548890	 0.815000	 0.185000	 
864.000000	 75.647833	 0.185000	 75.625579	 0.815000	 0.185000	 71.558742	 0.185000	 71.558305	 0.815000	 0.185000	 
866.000000	 75.612835	 0.185000	 75.588930	 0.815000	 0.185000	 71.568083	 0.185000	 71.567593	 0.815000	 0.185000	 
868.000000	 75.576628	 0.185000	 75.550978	 0.815000	 0.185000	 71.577298	 0.185000	 71.576750	 0.815000	 0.185000	 
870.000000	 75.539174	 0.185000	 75.511682	 0.815000	 0.185000	 71.586385	 0.185000	 71.585775	 0.815000	 0.185000	 
872.000000	 75.500436	 0.185000	 75.471001	 0.815000	 0.185000	 71.595342	 0.185000	 71.594666	 0.815000	 0.185000	 
874.000000	 75.460376	 0.185000	 75.428897	 0.815000	 0.185000	 71.604166	 0.185000	 71.603419	 0.815000	 0.185000	 
876.000000	 75.418956	 0.185000	 75.385328	 0.815000	 0.185000	 71.612856	 0.185000	 71.612034	 0.815000	 0.185000	 
878.000000	 75.376137	 0.185000	 75.340255	 0.815000	 0.185000	 71.621409	 0.185000	 71.620508	 0.815000	 0.185000	 
880.000000	 75.331880	 0.185000	 75.293639	 0.815000	 0.185000	 71.629823	 0.185000	 71.628837	 0.815000	 0.185000	 
882.000000	 75.286145	 0.185000	 75.245440	 0.815000	 0.185000	 71.638095	 0.185000	 71.637019	 0.815000	 0.185000	 
884.000000	 75.238893	 0.185000	 75.195620	 0.815000	 0.185000	 71.646223	 0.185000	 71.645052	 0.815000	 0.185000	 
886.000000	 75.190085	 0.185000	 75.144143	 0.815000	 0.185000	 71.654205	 0.185000	 71.652933	 0.815000	 0.185000	 
888.000000	 75.139682	 0.185000	 75.090972	 0.815000	 0.185000	 71.662037	 0.185000	 71.660659	 0.815000	 0.185000	 
890.000000	 75.087643	 0.185000	 75.036073	 0.815000	 0.185000	 71.669718	 0.185000	 71.668227	 0.815000	 0.185000	 
892.000000	 75.033931	 0.185000	 74.979415	 0.815000	 0.185000	 71.677244	 0.185000	 71.675634	 0.815000	 0.185000	 
894.000000	 74.978505	 0.185000	 74.920966	 0.815000	 0.185000	 71.684613	 0.185000	 71.682879	 0.815000	 0.185000	 
896.000000	 74.921328	 0.185000	 74.860700	 0.815000	 0.185000	 71.691822	 0.185000	 71.689956	 0.815000	 0.185000	 
898.000000	 74.862360	 0.185000	 74.798589	 0.815000	 0.185000	 71.698867	 0.185000	 71.696864	 0.815000	 0.185000	 
900.000000	 74.801564	 0.185000	 74.734613	 0.815000	 0.185000	 71.705747	 0.185000	 71.703600	 0.815000	 0.185000	 
902.000000	 74.738903	 0.185000	 74.668751	 0.815000	 0.185000	 71.712458	 0.185000	 71.710160	 0.815000	 0.185000	 
904.000000	 74.674340	 0.185000	 74.600987	 0.815000	 0.185000	 71.718996	 0.185000	 71.716541	 0.815000	 0.185000	 
906.000000	 74.607839	 0.185000	 74.531308	 0.815000	 0.185000	 71.725359	 0.185000	 71.722741	 0.815000	 0.185000	 
908.000000	 74.539365	 0.185000	 74.459705	 0.815000	 0.185000	 71.731544	 0.185000	 71.728757	 0.815000	 0.185000	 
910.000000	 74.468888	 0.185000	 74.386176	 0.815000	 0.185000	 71.737547	 0.185000	 71.734584	 0.815000	 0.185000	 
912.000000	 74.396374	 0.185000	 74.310719	 0.815000	 0.185000	 71.743365	 0.185000	 71.740221	 0.815000	 0.185000	 
914.000000	 74.321796	 0.185000	 74.233339	 0.815000	 0.185000	 71.748994	 0.185000	 71.745665	 0.815000	 0.185000	 
916.000000	 74.245126	 0.185000	 74.154045	 0.815000	 0.185000	 71.754433	 0.185000	 71.750912	 0.815000	 0.185000	 
918.000000	 74.166337	 0.185000	 74.072849	 0.815000	 0.185000	 71.759676	 0.185000	 71.755959	 0.815000	 0.185000	 
920.000000	 74.085407	 0.185000	 73.989765	 0.815000	 0.185000	 71.764721	 0.185000	 71.760805	 0.815000	 0.185000	 
922.000000	 74.002313	 0.185000	 73.904814	 0.815000	 0.185000	 71.769564	 0.185000	 71.765446	 0.815000	 0.185000	 
924.000000	 73.917034	 0.185000	 73.818015	 0.815000	 0.185000	 71.774202	 0.185000	 71.769879	 0.815000	 0.185000	 
926.000000	 73.829550	 0.185000	 73.729389	 0.815000	 0.185000	 71.778632	 0.185000	 71.774102	 0.815000	 0.185000	 
928.000000	 73.739845	 0.185000	 73.638959	 0.815000	 0.185000	 71.782849	 0.185000	 71.778112	 0.815000	 0.185000	 
930.000000	 73.647907	 0.185000	 73.546750	 0.815000	 0.185000	 71.786852	 0.185000	 71.781908	 0.815000	 0.185000	 
932.000000	 73.553728	 0.185000	 73.452786	 0.815000	 0.185000	 71.790635	 0.185000	 71.785486	 0.815000	 0.185000	 
934.000000	 73.457305	 0.185000	 73.357095	 0.815000	 0.185000	 71.794196	 0.185000	 71.788844	 0.815000	 0.185000	 
936.000000	 73.358637	 0.185000	 73.259701	 0.815000	 0.185000	 71.797532	 0.185000	 71.791980	 0.815000	 0.185000	 
938.000000	 73.257728	 0.185000	 73.160626	 0.815000	 0.185000	 71.800639	 0.185000	 71.794892	 0.815000	 0.185000	 
940.000000	 73.154580	 0.185000	 73.059885	 0.815000	 0.185000	 71.803514	 0.185000	 71.797578	 0.815000	 0.185000	 
942.000000	 73.049193	 0.185000	 72.957486	 0.815000	 0.185000	 71.806153	 0.185000	 71.800035	 0.815000	 0.185000	 
944.000000	 72.941577	 0.185000	 72.853441	 0.815000	 0.185000	 71.808553	 0.185000	 71.802262	 0.815000	 0.185000	 
946.000000	 72.831744	 0.185000	 72.747753	 0.815000	 0.185000	 71.810712	 0.185000	 71.804257	 0.815000	 0.185000	 
948.000000	 72.719704	 0.185000	 72.640415	 0.815000	 0.185000	 71.812626	 0.185000	 71.806017	 0.815000	 0.185000	 
950.000000	 72.605475	 0.185000	 72.531418	 0.815000	 0.185000	 71.814291	 0.185000	 71.807541	 0.815000	 0.185000	 
952.000000	 72.489076	 0.185000	 72.420750	 0.815000	 0.185000	 71.815706	 0.185000	 71.808827	 0.815000	 0.185000	 
954.000000	 72.370528	 0.185000	 72.308396	 0.815000	 0.185000	 71.816867	 0.185000	 71.809872	 0.815000	 0.185000	 
956.000000	 72.249853	 0.185000	 72.194336	 0.815000	 0.185000	 71.817770	 0.185000	 71.810675	 0.815000	 0.185000	 
958.000000	 72.127073	 0.185000	 72.078548	 0.815000	 0.185000	 71.818415	 0.185000	 71.811233	 0.815000	 0.185000	 
960.000000	 72.002208	 0.185000	 71.961005	 0.815000	 0.185000	 71.818797	 0.185000	 71.811544	 0.815000	 0.185000	 
962.000000	 71.875272	 0.185000	 71.843807	 0.825000	 0.180000	 71.818914	 0.185000	 71.811607	 0.815000	 0.185000	 
964.000000	 71.753248	 0.175000	 71.730617	 0.825000	 0.175000	 71.818764	 0.185000	 71.811418	 0.815000	 0.185000	 
966.000000	 71.629264	 0.175000	 71.615671	 0.825000	 0.175000	 71.818343	 0.185000	 71.810976	 0.815000	 0.185000	 
968.000000	 71.503344	 0.175000	 71.498942	 0.825000	 0.175000	 71.817650	 0.185000	 71.810278	 0.815000	 0.185000	 
970.000000	 71.375514	 0.175000	 71.380403	 0.825000	 0.175000	 71.816682	 0.185000	 71.809322	 0.815000	 0.185000	 
972.000000	 71.245803	 0.175000	 71.260038	 0.825000	 0.175000	 71.815437	 0.185000	 71.808106	 0.815000	 0.185000	 
974.000000	 71.114242	 0.175000	 71.137832	 0.825000	 0.175000	 71.813912	 0.185000	 71.806627	 0.815000	 0.185000	 
976.000000	 70.980862	 0.175000	 71.013774	 0.825000	 0.175000	 71.812105	 0.185000	 71.804883	 0.815000	 0.185000	 
978.000000	 70.845700	 0.175000	 70.887863	 0.825000	 0.175000	 71.810014	 0.185000	 71.802872	 0.815000	 0.185000	 
980.000000	 70.708793	 0.175000	 70.760097	 0.825000	 0.175000	 71.807638	 0.185000	 71.800590	 0.815000	 0.185000	 
982.000000	 70.570180	 0.175000	 70.630481	 0.825000	 0.175000	 71.804974	 0.185000	 71.798037	 0.815000	 0.185000	 
984.000000	 70.429902	 0.175000	 70.499022	 0.825000	 0.175000	 71.802020	 0.185000	 71.795210	 0.815000	 0.185000	 
986.000000	 70.287999	 0.175000	 70.365726	 0.825000	 0.175000	 71.798774	 0.185000	 71.792106	 0.815000	 0.185000	 
988.000000	 70.144510	 0.175000	 70.230603	 0.825000	 0.175000	 71.795236	 0.185000	 71.788723	 0.815000	 0.185000	 
990.000000	 69.999477	 0.175000	 70.093662	 0.825000	 0.175000	 71.791403	 0.185000	 71.785059	 0.815000	 0.185000	 
992.000000	 69.852935	 0.175000	 69.954911	 0.825000	 0.175000	 71.787273	 0.185000	 71.781113	 0.815000	 0.185000	 
994.000000	 69.704924	 0.175000	 69.814356	 0.825000	 0.175000	 71.782846	 0.185000	 71.776881	 0.815000	 0.185000	 
996.000000	 69.555483	 0.175000	 69.672006	 0.825000	 0.175000	 71.778120	 0.185000	 71.772362	 0.815000	 0.185000	 
998.000000	 69.404654	 0.175000	 69.527871	 0.825000	 0.175000	 71.773093	 0.185000	 71.767554	 0.815000	 0.185000	 
1000.000000	 69.252469	 0.175000	 69.381964	 0.825000	 0.175000	 71.767765	 0.185000	 71.762455	 0.815000	 0.185000	 
1002.000000	 69.098965	 0.175000	 69.234300	 0.825000	 0.175000	 71.762134	 0.185000	 71.757063	 0.815000	 0.185000	 
1004.000000	 68.944173	 0.175000	 69.084889	 0.825000	 0.175000	 71.756200	 0.185000	 71.751376	 0.815000	 0.185000	 
1006.000000	 68.788121	 0.175000	 68.933747	 0.825000	 0.175000	 71.749960	 0.185000	 71.745392	 0.815000	 0.185000	 
1008.000000	 68.630841	 0.175000	 68.790462	 0.835000	 0.170000	 71.743415	 0.185000	 71.739109	 0.815000	 0.185000	 
1010.000000	 68.472360	 0.175000	 68.647239	 0.835000	 0.170000	 71.736563	 0.185000	 71.732526	 0.815000	 0.185000	 
1012.000000	 68.322440	 0.165000	 68.502421	 0.835000	 0.165000	 71.729403	 0.185000	 71.725641	 0.815000	 0.185000	 
1014.000000	 68.173178	 0.165000	 68.356034	 0.835000	 0.165000	 71.721935	 0.185000	 71.718453	 0.815000	 0.185000	 
1016.000000	 68.023003	 0.165000	 68.208120	 0.835000	 0.165000	 71.714159	 0.185000	 71.710959	 0.815000	 0.185000	 
1018.000000	 67.871959	 0.165000	 68.058730	 0.835000	 0.165000	 71.706072	 0.185000	 71.703159	 0.815000	 0.185000	 
1020.000000	 67.720101	 0.165000	 67.907926	 0.835000	 0.165000	 71.697676	 0.185000	 71.695052	 0.815000	 0.185000	 
1022.000000	 67.567494	 0.165000	 67.755784	 0.835000	 0.165000	 71.688970	 0.185000	 71.686635	 0.815000	 0.185000	 
1024.000000	 67.414222	 0.165000	 67.602389	 0.835000	 0.165000	 71.679953	 0.185000	 71.677909	 0.815000	 0.185000	 
1026.000000	 67.260370	 0.165000	 67.447849	 0.835000	 0.165000	 71.670626	 0.185000	 71.668873	 0.815000	 0.185000	 
1028.000000	 67.106022	 0.165000	 67.292282	 0.835000	 0.165000	 71.660990	 0.185000	 71.659527	 0.815000	 0.185000	 
1030.000000	 66.951270	 0.165000	 67.135819	 0.835000	 0.165000	 71.651044	 0.185000	 71.649869	 0.815000	 0.185000	 
1032.000000	 66.796217	 0.165000	 66.978617	 0.835000	 0.165000	 71.640790	 0.185000	 71.639902	 0.815000	 0.185000	 
1034.000000	 66.640983	 0.165000	 66.820838	 0.835000	 0.165000	 71.630228	 0.185000	 71.629624	 0.815000	 0.185000	 
1036.000000	 66.485696	 0.165000	 66.662657	 0.835000	 0.165000	 71.619361	 0.185000	 71.619037	 0.815000	 0.185000	 
1038.000000	 66.330488	 0.165000	 66.504261	 0.835000	 0.165000	 71.608189	 0.185000	 71.608143	 0.815000	 0.185000	 
1040.000000	 66.175500	 0.165000	 66.347101	 0.845000	 0.160000	 71.596715	 0.185000	 71.596942	 0.815000	 0.185000	 
1042.000000	 66.022533	 0.155000	 66.202364	 0.845000	 0.155000	 71.584941	 0.185000	 71.585438	 0.815000	 0.185000	 
1044.000000	 65.883021	 0.155000	 66.058010	 0.845000	 0.155000	 71.572870	 0.185000	 71.573631	 0.815000	 0.185000	 
1046.000000	 65.744207	 0.155000	 65.914237	 0.845000	 0.155000	 71.560504	 0.185000	 71.561526	 0.815000	 0.185000	 
1048.000000	 65.606245	 0.155000	 65.771249	 0.845000	 0.155000	 71.547847	 0.185000	 71.549125	 0.815000	 0.185000	 
1050.000000	 65.469286	 0.155000	 65.629271	 0.845000	 0.155000	 71.534904	 0.185000	 71.536432	 0.815000	 0.185000	 
1052.000000	 65.333509	 0.155000	 65.488531	 0.845000	 0.155000	 71.521677	 0.185000	 71.523452	 0.815000	 0.185000	 
1054.000000	 65.199139	 0.155000	 65.349237	 0.845000	 0.155000	 71.508172	 0.185000	 71.510188	 0.815000	 0.185000	 
1056.000000	 65.066402	 0.155000	 65.211633	 0.845000	 0.155000	 71.494395	 0.185000	 71.496647	 0.815000	 0.185000	 
1058.000000	 64.935534	 0.155000	 65.075985	 0.845000	 0.155000	 71.480349	 0.185000	 71.482833	 0.815000	 0.185000	 
1060.000000	 64.806815	 0.155000	 64.942571	 0.845000	 0.155000	 71.466043	 0.185000	 71.468753	 0.815000	 0.185000	 
1062.000000	 64.680582	 0.155000	 64.811679	 0.845000	 0.155000	 71.451483	 0.185000	 71.454415	 0.815000	 0.185000	 
1064.000000	 64.557181	 0.155000	 64.683608	 0.845000	 0.155000	 71.436676	 0.185000	 71.439825	 0.815000	 0.185000	 
1066.000000	 64.436983	 0.155000	 64.558673	 0.845000	 0.155000	 71.421632	 0.185000	 71.424992	 0.815000	 0.185000	 
1068.000000	 64.320418	 0.155000	 64.437198	 0.845000	 0.155000	 71.406359	 0.185000	 71.409926	 0.815000	 0.185000	 
1070.000000	 64.207922	 0.155000	 64.319538	 0.845000	 0.155000	 71.390868	 0.185000	 71.394637	 0.815000	 0.185000	 
1072.000000	 64.102362	 0.145000	 64.207576	 0.855000	 0.145000	 71.375169	 0.185000	 71.379134	 0.815000	 0.185000	 
1074.000000	 64.012412	 0.145000	 64.110731	 0.855000	 0.145000	 71.359277	 0.185000	 71.363431	 0.815000	 0.185000	 
1076.000000	 63.927601	 0.145000	 64.018443	 0.855000	 0.145000	 71.343203	 0.185000	 71.347539	 0.815000	 0.185000	 
1078.000000	 63.848420	 0.145000	 63.931111	 0.855000	 0.145000	 71.326963	 0.185000	 71.331473	 0.815000	 0.185000	 
1080.000000	 63.775414	 0.145000	 63.849126	 0.855000	 0.145000	 71.310573	 0.185000	 71.315247	 0.815000	 0.185000	 
1082.000000	 63.709037	 0.145000	 63.772930	 0.855000	 0.145000	 71.294051	 0.185000	 71.298878	 0.815000	 0.185000	 
1084.000000	 63.649628	 0.145000	 63.702973	 0.855000	 0.145000	 71.277415	 0.185000	 71.282384	 0.815000	 0.185000	 
1086.000000	 63.597324	 0.145000	 63.639727	 0.855000	 0.145000	 71.260685	 0.185000	 71.265783	 0.815000	 0.185000	 
1088.000000	 63.551776	 0.145000	 63.583676	 0.855000	 0.145000	 71.243884	 0.185000	 71.249095	 0.815000	 0.185000	 
1090.000000	 63.513233	 0.145000	 63.535243	 0.855000	 0.145000	 71.227034	 0.185000	 71.232342	 0.815000	 0.185000	 
1092.000000	 63.482497	 0.145000	 63.494751	 0.855000	 0.145000	 71.210159	 0.185000	 71.215548	 0.815000	 0.185000	 
1094.000000	 63.460389	 0.145000	 63.462357	 0.855000	 0.145000	 71.193279	 0.185000	 71.198737	 0.815000	 0.185000	 
1096.000000	 63.447708	 0.145000	 63.437820	 0.855000	 0.145000	 71.176416	 0.185000	 71.181935	 0.815000	 0.185000	 
1098.000000	 63.445258	 0.145000	 63.421115	 0.855000	 0.145000	 71.159595	 0.185000	 71.165171	 0.815000	 0.185000	 
1100.000000	 63.453769	 0.145000	 63.413443	 0.855000	 0.145000	 71.142841	 0.185000	 71.148474	 0.815000	 0.185000	 
1102.000000	 63.473190	 0.145000	 63.415567	 0.855000	 0.145000	 71.126183	 0.185000	 71.131873	 0.815000	 0.185000	 
1104.000000	 63.502947	 0.145000	 63.425476	 0.855000	 0.145000	 71.109649	 0.185000	 71.115391	 0.815000	 0.185000	 
1106.000000	 63.543609	 0.145000	 63.437496	 0.855000	 0.145000	 71.093269	 0.185000	 71.099035	 0.815000	 0.185000	 
1108.000000	 63.596379	 0.145000	 63.452740	 0.855000	 0.145000	 71.077072	 0.185000	 71.082817	 0.815000	 0.185000	 
1110.000000	 63.662187	 0.145000	 63.472278	 0.855000	 0.145000	 71.061084	 0.185000	 71.066752	 0.815000	 0.185000	 
1112.000000	 63.741311	 0.145000	 63.496542	 0.855000	 0.145000	 71.045334	 0.185000	 71.050856	 0.815000	 0.185000	 
1114.000000	 63.831721	 0.145000	 63.525120	 0.855000	 0.145000	 71.029844	 0.185000	 71.035147	 0.815000	 0.185000	 
1116.000000	 63.925563	 0.145000	 63.557837	 0.855000	 0.145000	 71.014623	 0.185000	 71.019643	 0.815000	 0.185000	 
1118.000000	 64.022676	 0.145000	 63.594848	 0.855000	 0.145000	 70.999679	 0.185000	 71.004359	 0.815000	 0.185000	 
1120.000000	 64.122703	 0.145000	 63.635699	 0.845000	 0.150000	 70.985019	 0.185000	 70.989304	 0.815000	 0.185000	 
1122.000000	 64.224541	 0.145000	 63.684322	 0.845000	 0.150000	 70.970649	 0.185000	 70.974466	 0.815000	 0.185000	 
1124.000000	 64.327431	 0.145000	 63.728246	 0.845000	 0.150000	 70.956574	 0.185000	 70.959836	 0.815000	 0.185000	 
1126.000000	 64.430555	 0.145000	 63.767897	 0.845000	 0.150000	 70.942797	 0.185000	 70.945402	 0.815000	 0.185000	 
1128.000000	 64.532274	 0.145000	 63.803250	 0.845000	 0.150000	 70.929318	 0.185000	 70.931154	 0.815000	 0.185000	 
1130.000000	 64.627417	 0.145000	 63.833677	 0.845000	 0.150000	 70.916132	 0.185000	 70.917078	 0.815000	 0.185000	 
1132.000000	 64.710993	 0.145000	 63.858412	 0.845000	 0.150000	 70.903213	 0.185000	 70.903159	 0.815000	 0.185000	 
1134.000000	 64.784017	 0.155000	 63.877125	 0.845000	 0.155000	 70.890537	 0.185000	 70.889380	 0.815000	 0.185000	 
1136.000000	 64.850392	 0.155000	 63.889339	 0.845000	 0.155000	 70.878077	 0.185000	 70.875726	 0.815000	 0.185000	 
1138.000000	 64.900501	 0.155000	 63.894260	 0.845000	 0.155000	 70.865803	 0.185000	 70.862176	 0.815000	 0.185000	 
1140.000000	 64.932434	 0.155000	 63.890768	 0.845000	 0.155000	 70.853687	 0.185000	 70.848713	 0.815000	 0.185000	 
1142.000000	 64.946089	 0.155000	 63.877082	 0.845000	 0.155000	 70.841692	 0.185000	 70.835317	 0.815000	 0.185000	 
1144.000000	 64.941714	 0.155000	 63.852867	 0.845000	 0.155000	 70.829784	 0.185000	 70.821966	 0.815000	 0.185000	 
1146.000000	 64.919974	 0.155000	 63.819398	 0.845000	 0.155000	 70.817923	 0.185000	 70.808636	 0.815000	 0.185000	 
1148.000000	 64.882006	 0.155000	 63.778905	 0.845000	 0.155000	 70.806078	 0.185000	 70.795304	 0.815000	 0.185000	 
1150.000000	 64.829363	 0.155000	 63.733741	 0.845000	 0.155000	 70.794215	 0.185000	 70.781951	 0.815000	 0.185000	 
1152.000000	 64.763345	 0.155000	 63.685903	 0.845000	 0.155000	 70.782306	 0.185000	 70.768562	 0.815000	 0.185000	 
1154.000000	 64.684213	 0.155000	 63.635803	 0.845000	 0.155000	 70.770322	 0.185000	 70.755124	 0.815000	 0.185000	 
1156.000000	 64.590254	 0.155000	 63.576328	 0.845000	 0.155000	 70.758234	 0.185000	 70.741613	 0.815000	 0.185000	 
1158.000000	 64.473057	 0.155000	 63.507187	 0.845000	 0.155000	 70.745995	 0.185000	 70.728005	 0.815000	 0.185000	 
1160.000000	 64.332295	 0.155000	 63.429334	 0.845000	 0.155000	 70.733556	 0.185000	 70.714279	 0.815000	 0.185000	 
1162.000000	 64.169138	 0.155000	 63.342745	 0.845000	 0.155000	 70.720862	 0.185000	 70.700419	 0.815000	 0.185000	 
1164.000000	 63.982718	 0.155000	 63.246234	 0.845000	 0.155000	 70.707859	 0.185000	 70.686403	 0.815000	 0.185000	 
1166.000000	 63.767420	 0.155000	 63.137530	 0.845000	 0.155000	 70.694489	 0.185000	 70.672210	 0.815000	 0.185000	 
1168.000000	 63.523646	 0.155000	 63.013084	 0.845000	 0.155000	 70.680699	 0.185000	 70.657814	 0.815000	 0.185000	 
1170.000000	 63.251385	 0.155000	 62.867534	 0.845000	 0.155000	 70.666440	 0.185000	 70.643180	 0.815000	 0.185000	 
1172.000000	 62.948813	 0.155000	 62.695867	 0.845000	 0.155000	 70.651666	 0.185000	 70.628264	 0.815000	 0.185000	 
1174.000000	 62.622925	 0.145000	 62.490425	 0.845000	 0.150000	 70.636330	 0.185000	 70.613004	 0.815000	 0.185000	 
1176.000000	 62.270124	 0.145000	 62.248938	 0.845000	 0.150000	 70.620384	 0.185000	 70.597332	 0.815000	 0.185000	 
1178.000000	 61.885350	 0.145000	 61.968799	 0.845000	 0.150000	 70.603784	 0.185000	 70.581176	 0.815000	 0.185000	 
1180.000000	 61.469108	 0.145000	 61.643070	 0.845000	 0.150000	 70.586491	 0.185000	 70.564462	 0.815000	 0.185000	 
1182.000000	 61.022812	 0.145000	 61.277006	 0.855000	 0.145000	 70.568472	 0.185000	 70.547113	 0.815000	 0.185000	 
1184.000000	 60.546917	 0.145000	 60.871494	 0.855000	 0.145000	 70.549700	 0.185000	 70.529060	 0.815000	 0.185000	 
1186.000000	 60.038224	 0.145000	 60.413626	 0.855000	 0.145000	 70.530143	 0.185000	 70.510230	 0.815000	 0.185000	 
1188.000000	 59.501903	 0.145000	 59.895573	 0.855000	 0.145000	 70.509775	 0.185000	 70.490541	 0.815000	 0.185000	 
1190.000000	 58.946003	 0.145000	 59.317658	 0.855000	 0.145000	 70.488585	 0.185000	 70.469918	 0.815000	 0.185000	 
1192.000000	 58.375666	 0.145000	 58.681559	 0.855000	 0.145000	 70.466565	 0.185000	 70.448301	 0.815000	 0.185000	 
1194.000000	 57.788682	 0.145000	 57.989978	 0.855000	 0.145000	 70.443712	 0.185000	 70.425644	 0.815000	 0.185000	 
1196.000000	 57.187553	 0.145000	 57.250605	 0.855000	 0.145000	 70.420028	 0.185000	 70.401923	 0.815000	 0.185000	 
1198.000000	 56.574006	 0.145000	 56.475940	 0.855000	 0.145000	 70.395511	 0.185000	 70.377134	 0.815000	 0.185000	 
1200.000000	 55.948040	 0.145000	 55.684130	 0.855000	 0.145000	 70.370158	 0.185000	 70.351296	 0.815000	 0.185000	 
1202.000000	 55.324044	 0.155000	 54.899153	 0.845000	 0.155000	 70.343964	 0.185000	 70.324459	 0.815000	 0.185000	 
1204.000000	 54.696172	 0.155000	 54.174431	 0.845000	 0.155000	 70.316935	 0.185000	 70.296701	 0.815000	 0.185000	 
1206.000000	 54.069360	 0.155000	 53.503661	 0.845000	 0.155000	 70.289094	 0.185000	 70.268124	 0.815000	 0.185000	 
1208.000000	 53.448915	 0.155000	 52.898687	 0.845000	 0.155000	 70.260468	 0.185000	 70.238837	 0.815000	 0.185000	 
1210.000000	 52.833516	 0.155000	 52.384675	 0.835000	 0.160000	 70.231082	 0.185000	 70.208929	 0.815000	 0.185000	 
1212.000000	 52.251404	 0.165000	 51.924906	 0.835000	 0.165000	 70.200966	 0.185000	 70.178464	 0.815000	 0.185000	 
1214.000000	 51.700303	 0.165000	 51.498853	 0.835000	 0.165000	 70.170145	 0.185000	 70.147480	 0.815000	 0.185000	 
1216.000000	 51.162106	 0.165000	 51.089273	 0.835000	 0.165000	 70.138627	 0.185000	 70.115980	 0.815000	 0.185000	 
1218.000000	 50.622925	 0.165000	 50.675886	 0.825000	 0.170000	 70.106396	 0.185000	 70.083933	 0.815000	 0.185000	 
1220.000000	 50.071447	 0.165000	 50.238385	 0.825000	 0.170000	 70.073418	 0.185000	 70.051283	 0.815000	 0.185000	 
