# Buoyancy boundary layer depth time series
# <\delta_b(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(var(b)) in [0, H/2]	 z(max(var(b))in [0, H/2])	  max(var(b))in [H/2, H]	 z(max(var(b))in [H/2, H])	 \delta_b[inst.]	  max(<var(b)>)in [0, H/2]	 z(max(<var(b)>)in [0, H/2])	  max(<var(b)>)in [H/2, H]	 z(max(<var(b)>)in [H/2, H])	 \delta_b[av.]	 
1946.000000	 0.018956	 0.095000	 0.018957	 0.905000	 0.095000	 0.013063	 0.135000	 0.013070	 0.865000	 0.135000	 
1948.000000	 0.018956	 0.095000	 0.018957	 0.905000	 0.095000	 0.013067	 0.135000	 0.013075	 0.865000	 0.135000	 
1950.000000	 0.018956	 0.095000	 0.018957	 0.905000	 0.095000	 0.013072	 0.135000	 0.013079	 0.865000	 0.135000	 
1952.000000	 0.018957	 0.095000	 0.018957	 0.905000	 0.095000	 0.013076	 0.135000	 0.013083	 0.865000	 0.135000	 
1954.000000	 0.018957	 0.095000	 0.018957	 0.905000	 0.095000	 0.013080	 0.135000	 0.013087	 0.865000	 0.135000	 
1956.000000	 0.018957	 0.095000	 0.018958	 0.905000	 0.095000	 0.013084	 0.135000	 0.013091	 0.865000	 0.135000	 
1958.000000	 0.018957	 0.095000	 0.018958	 0.905000	 0.095000	 0.013088	 0.135000	 0.013095	 0.865000	 0.135000	 
1960.000000	 0.018957	 0.095000	 0.018958	 0.905000	 0.095000	 0.013092	 0.135000	 0.013099	 0.865000	 0.135000	 
1962.000000	 0.018957	 0.095000	 0.018958	 0.905000	 0.095000	 0.013096	 0.135000	 0.013103	 0.865000	 0.135000	 
1964.000000	 0.018958	 0.095000	 0.018958	 0.905000	 0.095000	 0.013100	 0.135000	 0.013108	 0.865000	 0.135000	 
1966.000000	 0.018958	 0.095000	 0.018958	 0.905000	 0.095000	 0.013104	 0.135000	 0.013112	 0.865000	 0.135000	 
1968.000000	 0.018958	 0.095000	 0.018958	 0.905000	 0.095000	 0.013109	 0.135000	 0.013116	 0.865000	 0.135000	 
1970.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013113	 0.135000	 0.013120	 0.865000	 0.135000	 
1972.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013117	 0.135000	 0.013124	 0.865000	 0.135000	 
1974.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013121	 0.135000	 0.013128	 0.865000	 0.135000	 
1976.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013125	 0.135000	 0.013132	 0.865000	 0.135000	 
1978.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013129	 0.135000	 0.013136	 0.865000	 0.135000	 
1980.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013133	 0.135000	 0.013140	 0.865000	 0.135000	 
1982.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013137	 0.135000	 0.013144	 0.865000	 0.135000	 
1984.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013141	 0.135000	 0.013148	 0.865000	 0.135000	 
1986.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013145	 0.135000	 0.013152	 0.865000	 0.135000	 
1988.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013149	 0.135000	 0.013156	 0.865000	 0.135000	 
1990.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013153	 0.135000	 0.013160	 0.865000	 0.135000	 
1992.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013157	 0.135000	 0.013164	 0.865000	 0.135000	 
1994.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013161	 0.135000	 0.013168	 0.865000	 0.135000	 
1996.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013165	 0.135000	 0.013172	 0.865000	 0.135000	 
1998.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013169	 0.135000	 0.013176	 0.865000	 0.135000	 
2000.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013173	 0.135000	 0.013180	 0.865000	 0.135000	 
2002.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013177	 0.135000	 0.013184	 0.865000	 0.135000	 
2004.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013180	 0.135000	 0.013187	 0.865000	 0.135000	 
2006.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013184	 0.135000	 0.013191	 0.865000	 0.135000	 
2008.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013188	 0.135000	 0.013195	 0.865000	 0.135000	 
2010.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013192	 0.135000	 0.013199	 0.865000	 0.135000	 
2012.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013196	 0.135000	 0.013203	 0.865000	 0.135000	 
2014.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013200	 0.135000	 0.013207	 0.865000	 0.135000	 
2016.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013204	 0.135000	 0.013211	 0.865000	 0.135000	 
2018.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013208	 0.125000	 0.013215	 0.875000	 0.125000	 
2020.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013213	 0.125000	 0.013220	 0.875000	 0.125000	 
2022.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013217	 0.125000	 0.013224	 0.875000	 0.125000	 
2024.000000	 0.018959	 0.095000	 0.018960	 0.905000	 0.095000	 0.013222	 0.125000	 0.013229	 0.875000	 0.125000	 
2026.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013226	 0.125000	 0.013233	 0.875000	 0.125000	 
2028.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013231	 0.125000	 0.013238	 0.875000	 0.125000	 
2030.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013235	 0.125000	 0.013242	 0.875000	 0.125000	 
2032.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013240	 0.125000	 0.013247	 0.875000	 0.125000	 
2034.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013244	 0.125000	 0.013251	 0.875000	 0.125000	 
2036.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013249	 0.125000	 0.013256	 0.875000	 0.125000	 
2038.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013254	 0.125000	 0.013260	 0.875000	 0.125000	 
2040.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013258	 0.125000	 0.013265	 0.875000	 0.125000	 
2042.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013262	 0.125000	 0.013269	 0.875000	 0.125000	 
2044.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013267	 0.125000	 0.013274	 0.875000	 0.125000	 
2046.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013271	 0.125000	 0.013278	 0.875000	 0.125000	 
2048.000000	 0.018959	 0.095000	 0.018959	 0.905000	 0.095000	 0.013276	 0.125000	 0.013283	 0.875000	 0.125000	 
2050.000000	 0.018958	 0.095000	 0.018959	 0.905000	 0.095000	 0.013280	 0.125000	 0.013287	 0.875000	 0.125000	 
