# Reynolds number time series
# <Re(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
702.000000	 83.134605	 76.668979	 72.909426	 66.663586	 65.222827	 60.764812	 84.064071	 77.512264	 76.575077	 70.467793	 66.602676	 62.174669	 
704.000000	 83.132656	 76.687289	 72.907043	 66.681234	 65.222247	 60.777439	 84.062123	 77.530819	 76.573040	 70.485088	 66.602184	 62.187211	 
706.000000	 83.130637	 76.705491	 72.904572	 66.698775	 65.221645	 60.789993	 84.060106	 77.549263	 76.570932	 70.502280	 66.601675	 62.199682	 
708.000000	 83.128545	 76.723584	 72.902012	 66.716211	 65.221022	 60.802475	 84.058016	 77.567598	 76.568747	 70.519368	 66.601148	 62.212080	 
710.000000	 83.126377	 76.741569	 72.899359	 66.733541	 65.220376	 60.814885	 84.055856	 77.585823	 76.566485	 70.536355	 66.600602	 62.224408	 
712.000000	 83.124131	 76.759448	 72.896608	 66.750766	 65.219705	 60.827223	 84.053622	 77.603940	 76.564141	 70.553239	 66.600036	 62.236664	 
714.000000	 83.121804	 76.777220	 72.893758	 66.767887	 65.219010	 60.839491	 84.051308	 77.621950	 76.561714	 70.570023	 66.599451	 62.248851	 
716.000000	 83.119392	 76.794886	 72.890803	 66.784905	 65.218290	 60.851688	 84.048912	 77.639852	 76.559199	 70.586706	 66.598844	 62.260968	 
718.000000	 83.116893	 76.812447	 72.887740	 66.801820	 65.217542	 60.863815	 84.046430	 77.657648	 76.556595	 70.603289	 66.598216	 62.273016	 
720.000000	 83.114304	 76.829904	 72.884564	 66.818632	 65.216767	 60.875873	 84.043860	 77.675338	 76.553897	 70.619772	 66.597566	 62.284995	 
722.000000	 83.111621	 76.847257	 72.881272	 66.835342	 65.215964	 60.887863	 84.041198	 77.692923	 76.551103	 70.636157	 66.596892	 62.296906	 
724.000000	 83.108840	 76.864506	 72.877860	 66.851951	 65.215130	 60.899783	 84.038440	 77.710404	 76.548208	 70.652444	 66.596194	 62.308750	 
726.000000	 83.105958	 76.881653	 72.874322	 66.868459	 65.214265	 60.911636	 84.035585	 77.727780	 76.545209	 70.668633	 66.595472	 62.320527	 
728.000000	 83.102971	 76.898698	 72.870653	 66.884866	 65.213368	 60.923422	 84.032627	 77.745054	 76.542103	 70.684725	 66.594723	 62.332237	 
730.000000	 83.099876	 76.915641	 72.866850	 66.901174	 65.212437	 60.935141	 84.029563	 77.762224	 76.538885	 70.700719	 66.593948	 62.343881	 
732.000000	 83.096668	 76.932483	 72.862906	 66.917382	 65.211472	 60.946793	 84.026390	 77.779292	 76.535551	 70.716618	 66.593145	 62.355459	 
734.000000	 83.093342	 76.949224	 72.858817	 66.933491	 65.210470	 60.958379	 84.023103	 77.796259	 76.532098	 70.732421	 66.592314	 62.366972	 
736.000000	 83.089896	 76.965866	 72.854576	 66.949501	 65.209431	 60.969899	 84.019699	 77.813124	 76.528520	 70.748129	 66.591453	 62.378421	 
738.000000	 83.086323	 76.982407	 72.850178	 66.965412	 65.208353	 60.981355	 84.016172	 77.829888	 76.524814	 70.763741	 66.590561	 62.389805	 
740.000000	 83.082620	 76.998850	 72.845617	 66.981226	 65.207234	 60.992745	 84.012520	 77.846552	 76.520974	 70.779260	 66.589637	 62.401125	 
742.000000	 83.078781	 77.015194	 72.840887	 66.996942	 65.206072	 61.004071	 84.008736	 77.863117	 76.516997	 70.794684	 66.588680	 62.412382	 
744.000000	 83.074801	 77.031440	 72.835981	 67.012561	 65.204867	 61.015333	 84.004817	 77.879582	 76.512875	 70.810014	 66.587689	 62.423576	 
746.000000	 83.070676	 77.047587	 72.830892	 67.028083	 65.203616	 61.026532	 84.000757	 77.895948	 76.508606	 70.825251	 66.586663	 62.434707	 
748.000000	 83.066398	 77.063637	 72.825613	 67.043507	 65.202318	 61.037667	 83.996551	 77.912215	 76.504182	 70.840395	 66.585600	 62.445776	 
750.000000	 83.061964	 77.079590	 72.820137	 67.058836	 65.200969	 61.048740	 83.992195	 77.928384	 76.499599	 70.855446	 66.584499	 62.456784	 
752.000000	 83.057365	 77.095447	 72.814455	 67.074068	 65.199570	 61.059750	 83.987682	 77.944455	 76.494850	 70.870404	 66.583358	 62.467729	 
754.000000	 83.052598	 77.111206	 72.808561	 67.089204	 65.198117	 61.070698	 83.983006	 77.960429	 76.489930	 70.885271	 66.582177	 62.478614	 
756.000000	 83.047654	 77.126870	 72.802445	 67.104244	 65.196608	 61.081585	 83.978163	 77.976306	 76.484832	 70.900045	 66.580953	 62.489438	 
758.000000	 83.042527	 77.142437	 72.796100	 67.119188	 65.195041	 61.092409	 83.973145	 77.992086	 76.479549	 70.914728	 66.579686	 62.500202	 
760.000000	 83.037210	 77.157909	 72.789515	 67.134037	 65.193414	 61.103173	 83.967947	 78.007771	 76.474076	 70.929320	 66.578373	 62.510906	 
762.000000	 83.031697	 77.173285	 72.782681	 67.148790	 65.191723	 61.113876	 83.962562	 78.023359	 76.468404	 70.943820	 66.577013	 62.521550	 
764.000000	 83.025978	 77.188567	 72.775588	 67.163448	 65.189968	 61.124519	 83.956982	 78.038852	 76.462528	 70.958229	 66.575604	 62.532135	 
766.000000	 83.020047	 77.203753	 72.768227	 67.178010	 65.188144	 61.135101	 83.951202	 78.054249	 76.456438	 70.972547	 66.574145	 62.542661	 
768.000000	 83.013894	 77.218844	 72.760586	 67.192477	 65.186248	 61.145624	 83.945213	 78.069550	 76.450127	 70.986775	 66.572634	 62.553129	 
770.000000	 83.007512	 77.233841	 72.752654	 67.206848	 65.184279	 61.156086	 83.939008	 78.084756	 76.443587	 71.000912	 66.571068	 62.563538	 
772.000000	 83.000892	 77.248742	 72.744419	 67.221124	 65.182233	 61.166490	 83.932578	 78.099866	 76.436810	 71.014958	 66.569447	 62.573889	 
774.000000	 82.994024	 77.263550	 72.735869	 67.235305	 65.180106	 61.176834	 83.925917	 78.114882	 76.429787	 71.028914	 66.567767	 62.584183	 
776.000000	 82.986898	 77.278263	 72.726992	 67.249390	 65.177895	 61.187120	 83.919015	 78.129803	 76.422508	 71.042779	 66.566026	 62.594419	 
778.000000	 82.979504	 77.292881	 72.717773	 67.263379	 65.175597	 61.197347	 83.911863	 78.144628	 76.414965	 71.056554	 66.564224	 62.604598	 
780.000000	 82.971833	 77.307406	 72.708200	 67.277273	 65.173208	 61.207515	 83.904452	 78.159359	 76.407147	 71.070238	 66.562356	 62.614720	 
782.000000	 82.963872	 77.321835	 72.698256	 67.291070	 65.170723	 61.217625	 83.896773	 78.173996	 76.399045	 71.083832	 66.560422	 62.624785	 
784.000000	 82.955610	 77.336171	 72.687928	 67.304771	 65.168140	 61.227678	 83.888816	 78.188537	 76.390647	 71.097335	 66.558418	 62.634795	 
786.000000	 82.947036	 77.350411	 72.677199	 67.318375	 65.165452	 61.237672	 83.880570	 78.202984	 76.381943	 71.110748	 66.556342	 62.644748	 
788.000000	 82.938137	 77.364558	 72.666053	 67.331883	 65.162657	 61.247609	 83.872025	 78.217336	 76.372921	 71.124070	 66.554192	 62.654645	 
790.000000	 82.928899	 77.378609	 72.654471	 67.345293	 65.159749	 61.257488	 83.863170	 78.231593	 76.363570	 71.137301	 66.551965	 62.664487	 
792.000000	 82.919311	 77.392565	 72.642437	 67.358605	 65.156723	 61.267309	 83.853994	 78.245755	 76.353915	 71.150441	 66.549658	 62.674273	 
794.000000	 82.909356	 77.406427	 72.629931	 67.371820	 65.153574	 61.277074	 83.844484	 78.259822	 76.343992	 71.163490	 66.547268	 62.684004	 
796.000000	 82.899021	 77.420193	 72.616932	 67.384936	 65.150297	 61.286781	 83.834629	 78.273794	 76.333714	 71.176447	 66.544792	 62.693681	 
798.000000	 82.888291	 77.433863	 72.603421	 67.397952	 65.146885	 61.296432	 83.824415	 78.287671	 76.323066	 71.189312	 66.542227	 62.703302	 
800.000000	 82.877148	 77.447437	 72.589374	 67.410869	 65.143333	 61.306025	 83.813829	 78.301452	 76.312037	 71.202086	 66.539570	 62.712869	 
802.000000	 82.865577	 77.460915	 72.574771	 67.423685	 65.139635	 61.315561	 83.802858	 78.315137	 76.300611	 71.214767	 66.536819	 62.722381	 
804.000000	 82.853560	 77.474296	 72.559586	 67.436401	 65.135783	 61.325041	 83.791487	 78.328726	 76.288775	 71.227355	 66.533968	 62.731839	 
806.000000	 82.841078	 77.487580	 72.543794	 67.449015	 65.131771	 61.334463	 83.779702	 78.342218	 76.276513	 71.239850	 66.531016	 62.741243	 
808.000000	 82.828113	 77.500767	 72.527369	 67.461526	 65.127591	 61.343829	 83.767488	 78.355614	 76.263812	 71.252251	 66.527957	 62.750593	 
810.000000	 82.814646	 77.513855	 72.510284	 67.473933	 65.123236	 61.353138	 83.754827	 78.368913	 76.250654	 71.264559	 66.524790	 62.759889	 
812.000000	 82.800654	 77.526845	 72.492510	 67.486237	 65.118697	 61.362390	 83.741705	 78.382114	 76.237024	 71.276771	 66.521509	 62.769131	 
814.000000	 82.786116	 77.539735	 72.474016	 67.498435	 65.113967	 61.371585	 83.728104	 78.395217	 76.222904	 71.288889	 66.518111	 62.778320	 
816.000000	 82.771011	 77.552526	 72.454771	 67.510526	 65.109035	 61.380723	 83.714006	 78.408221	 76.208277	 71.300910	 66.514591	 62.787455	 
818.000000	 82.755313	 77.565215	 72.434742	 67.522510	 65.103892	 61.389804	 83.699393	 78.421126	 76.193125	 71.312836	 66.510946	 62.796537	 
820.000000	 82.738999	 77.577804	 72.414036	 67.534386	 65.098529	 61.398827	 83.684246	 78.433932	 76.177429	 71.324664	 66.507171	 62.805565	 
822.000000	 82.722043	 77.590290	 72.392517	 67.546151	 65.092935	 61.407794	 83.668545	 78.446637	 76.161170	 71.336394	 66.503262	 62.814540	 
824.000000	 82.704417	 77.602673	 72.370121	 67.557805	 65.087099	 61.416702	 83.652270	 78.459242	 76.144328	 71.348026	 66.499214	 62.823462	 
826.000000	 82.686095	 77.614951	 72.346808	 67.569346	 65.081009	 61.425553	 83.635401	 78.471745	 76.126881	 71.359559	 66.495022	 62.832330	 
828.000000	 82.667045	 77.627125	 72.322537	 67.580773	 65.074653	 61.434346	 83.617915	 78.484145	 76.108810	 71.370991	 66.490682	 62.841146	 
830.000000	 82.647239	 77.639193	 72.297265	 67.592085	 65.068018	 61.443081	 83.599789	 78.496442	 76.090091	 71.382322	 66.486189	 62.849908	 
832.000000	 82.626642	 77.651153	 72.270947	 67.603278	 65.061089	 61.451757	 83.581000	 78.508635	 76.070702	 71.393551	 66.481536	 62.858617	 
834.000000	 82.605222	 77.663005	 72.243534	 67.614352	 65.053853	 61.460375	 83.561524	 78.520724	 76.050619	 71.404676	 66.476718	 62.867272	 
836.000000	 82.582945	 77.674747	 72.214979	 67.625305	 65.046294	 61.468933	 83.541336	 78.532706	 76.029818	 71.415698	 66.471731	 62.875875	 
838.000000	 82.559772	 77.686378	 72.185227	 67.636135	 65.038397	 61.477432	 83.520410	 78.544581	 76.008274	 71.426614	 66.466568	 62.884424	 
840.000000	 82.535667	 77.697897	 72.154225	 67.646839	 65.030143	 61.485871	 83.498719	 78.556349	 75.985961	 71.437441	 66.461225	 62.892920	 
842.000000	 82.510590	 77.709301	 72.121914	 67.657415	 65.021517	 61.494249	 83.476236	 78.568007	 75.962853	 71.448164	 66.455695	 62.901363	 
844.000000	 82.484499	 77.720590	 72.088234	 67.667862	 65.012499	 61.502566	 83.452933	 78.579556	 75.938923	 71.458781	 66.449973	 62.909752	 
846.000000	 82.457351	 77.731762	 72.053122	 67.678175	 65.003070	 61.510822	 83.428780	 78.590993	 75.914142	 71.469289	 66.444052	 62.918087	 
848.000000	 82.429101	 77.742814	 72.016511	 67.688354	 64.993209	 61.519016	 83.403748	 78.602317	 75.888483	 71.479687	 66.437927	 62.926369	 
850.000000	 82.399703	 77.753746	 71.978330	 67.698395	 64.982893	 61.527147	 83.377804	 78.613527	 75.861914	 71.489974	 66.431592	 62.934598	 
852.000000	 82.369106	 77.764555	 71.938506	 67.708294	 64.972101	 61.535215	 83.350918	 78.624621	 75.834407	 71.500148	 66.425040	 62.942772	 
854.000000	 82.337261	 77.775238	 71.896961	 67.718050	 64.960806	 61.543219	 83.323056	 78.635599	 75.805928	 71.510208	 66.418265	 62.950892	 
856.000000	 82.304114	 77.785795	 71.853615	 67.727658	 64.948985	 61.551158	 83.294184	 78.646458	 75.776447	 71.520153	 66.411260	 62.958958	 
858.000000	 82.269610	 77.796223	 71.808382	 67.737116	 64.936607	 61.559031	 83.264268	 78.657197	 75.745931	 71.529980	 66.404017	 62.966970	 
860.000000	 82.233691	 77.806518	 71.761173	 67.746419	 64.923646	 61.566837	 83.233271	 78.667815	 75.714346	 71.539689	 66.396530	 62.974927	 
862.000000	 82.196299	 77.816680	 71.711895	 67.755564	 64.910070	 61.574576	 83.201158	 78.678309	 75.681659	 71.549277	 66.388792	 62.982830	 
864.000000	 82.157372	 77.826705	 71.660448	 67.764547	 64.895850	 61.582247	 83.167891	 78.688677	 75.647833	 71.558742	 66.380797	 62.990677	 
866.000000	 82.116846	 77.836590	 71.606732	 67.773364	 64.880951	 61.589847	 83.133432	 78.698918	 75.612835	 71.568083	 66.372538	 62.998470	 
868.000000	 82.074657	 77.846332	 71.550637	 67.782011	 64.865340	 61.597377	 83.097744	 78.709031	 75.576628	 71.577298	 66.364010	 63.006207	 
870.000000	 82.030734	 77.855930	 71.492051	 67.790482	 64.848978	 61.604835	 83.060784	 78.719012	 75.539174	 71.586385	 66.355204	 63.013888	 
872.000000	 81.985007	 77.865378	 71.430855	 67.798784	 64.831826	 61.612219	 83.022513	 78.728860	 75.500436	 71.595342	 66.346111	 63.021513	 
874.000000	 81.937403	 77.874675	 71.366925	 67.806925	 64.813844	 61.619529	 82.982889	 78.738572	 75.460376	 71.604166	 66.336727	 63.029082	 
876.000000	 81.887848	 77.883817	 71.300133	 67.814879	 64.794991	 61.626763	 82.941871	 78.748147	 75.418956	 71.612856	 66.327045	 63.036594	 
878.000000	 81.836267	 77.892800	 71.230345	 67.822639	 64.775222	 61.633918	 82.899417	 78.757581	 75.376137	 71.621409	 66.317060	 63.044050	 
880.000000	 81.783216	 77.901620	 71.157418	 67.830201	 64.754490	 61.640994	 82.855485	 78.766874	 75.331880	 71.629823	 66.306763	 63.051448	 
882.000000	 81.728852	 77.910274	 71.081814	 67.837557	 64.732746	 61.647989	 82.810031	 78.776021	 75.286145	 71.638095	 66.296147	 63.058789	 
884.000000	 81.672292	 77.918758	 71.003010	 67.844703	 64.709940	 61.654901	 82.763012	 78.785021	 75.238893	 71.646223	 66.285207	 63.066073	 
886.000000	 81.613456	 77.927067	 70.920663	 67.851631	 64.686020	 61.661728	 82.714386	 78.793871	 75.190085	 71.654205	 66.273936	 63.073297	 
888.000000	 81.552266	 77.935198	 70.834611	 67.858334	 64.660933	 61.668468	 82.664110	 78.802568	 75.139682	 71.662037	 66.262332	 63.080464	 
890.000000	 81.488642	 77.943145	 70.744687	 67.864806	 64.634625	 61.675118	 82.612142	 78.811110	 75.087643	 71.669718	 66.250390	 63.087571	 
892.000000	 81.422502	 77.950905	 70.650720	 67.871038	 64.607038	 61.681677	 82.558439	 78.819493	 75.033931	 71.677244	 66.238106	 63.094619	 
894.000000	 81.353768	 77.958472	 70.552529	 67.877023	 64.578114	 61.688143	 82.502960	 78.827715	 74.978505	 71.684613	 66.225476	 63.101608	 
896.000000	 81.282359	 77.965842	 70.449932	 67.882754	 64.547791	 61.694512	 82.445664	 78.835773	 74.921328	 71.691822	 66.212497	 63.108536	 
898.000000	 81.208199	 77.973009	 70.342738	 67.888220	 64.516009	 61.700781	 82.386510	 78.843663	 74.862360	 71.698867	 66.199165	 63.115405	 
900.000000	 81.131210	 77.979969	 70.230754	 67.893415	 64.482702	 61.706950	 82.325460	 78.851384	 74.801564	 71.705747	 66.185476	 63.122212	 
902.000000	 81.051320	 77.986716	 70.113783	 67.898327	 64.447808	 61.713014	 82.262474	 78.858930	 74.738903	 71.712458	 66.171429	 63.128958	 
904.000000	 80.968456	 77.993245	 69.991622	 67.902948	 64.411254	 61.718970	 82.197515	 78.866300	 74.674340	 71.718996	 66.157014	 63.135642	 
906.000000	 80.882551	 77.999550	 69.864068	 67.907267	 64.372972	 61.724816	 82.130548	 78.873490	 74.607839	 71.725359	 66.142226	 63.142265	 
908.000000	 80.793542	 78.005626	 69.730914	 67.911275	 64.332897	 61.730548	 82.061539	 78.880497	 74.539365	 71.731544	 66.127062	 63.148825	 
910.000000	 80.701375	 78.011467	 69.591952	 67.914961	 64.290962	 61.736163	 81.990458	 78.887317	 74.468888	 71.737547	 66.111521	 63.155322	 
912.000000	 80.605999	 78.017068	 69.446976	 67.918313	 64.247103	 61.741657	 81.917277	 78.893947	 74.396374	 71.743365	 66.095600	 63.161756	 
914.000000	 80.507372	 78.022422	 69.295777	 67.921321	 64.201258	 61.747028	 81.841972	 78.900384	 74.321796	 71.748994	 66.079298	 63.168126	 
916.000000	 80.405460	 78.027523	 69.138154	 67.923972	 64.153364	 61.752270	 81.764520	 78.906624	 74.245126	 71.754433	 66.062612	 63.174432	 
918.000000	 80.300239	 78.032367	 68.973904	 67.926255	 64.103365	 61.757381	 81.684901	 78.912664	 74.166337	 71.759676	 66.045542	 63.180673	 
920.000000	 80.191695	 78.036946	 68.802835	 67.928156	 64.051204	 61.762357	 81.603102	 78.918500	 74.085407	 71.764721	 66.028085	 63.186850	 
922.000000	 80.079824	 78.041256	 68.624758	 67.929664	 63.996830	 61.767193	 81.519108	 78.924129	 74.002313	 71.769564	 66.010238	 63.192961	 
924.000000	 79.964627	 78.045291	 68.439493	 67.930765	 63.940185	 61.771887	 81.432907	 78.929547	 73.917034	 71.774202	 65.991984	 63.199007	 
926.000000	 79.846120	 78.049044	 68.246872	 67.931446	 63.881216	 61.776433	 81.344490	 78.934752	 73.829550	 71.778632	 65.973306	 63.204986	 
928.000000	 79.724332	 78.052511	 68.046737	 67.931694	 63.819880	 61.780827	 81.253852	 78.939739	 73.739845	 71.782849	 65.954190	 63.210898	 
930.000000	 79.599308	 78.055686	 67.838950	 67.931495	 63.756143	 61.785066	 81.160995	 78.944506	 73.647907	 71.786852	 65.934624	 63.216743	 
932.000000	 79.471108	 78.058563	 67.623390	 67.930835	 63.689982	 61.789145	 81.065927	 78.949048	 73.553728	 71.790635	 65.914600	 63.222520	 
934.000000	 79.339810	 78.061139	 67.399958	 67.929701	 63.621387	 61.793060	 80.968662	 78.953364	 73.457305	 71.794196	 65.894113	 63.228229	 
936.000000	 79.205504	 78.063408	 67.168575	 67.928078	 63.550361	 61.796807	 80.869220	 78.957449	 73.358637	 71.797532	 65.873162	 63.233868	 
938.000000	 79.068294	 78.065365	 66.929186	 67.925953	 63.476915	 61.800382	 80.767622	 78.961300	 73.257728	 71.800639	 65.851744	 63.239438	 
940.000000	 78.928287	 78.067007	 66.681757	 67.923311	 63.401053	 61.803780	 80.663886	 78.964915	 73.154580	 71.803514	 65.829837	 63.244938	 
942.000000	 78.785599	 78.068329	 66.426279	 67.920140	 63.322796	 61.806999	 80.558032	 78.968290	 73.049193	 71.806153	 65.807426	 63.250367	 
944.000000	 78.640361	 78.069328	 66.162770	 67.916424	 63.242190	 61.810033	 80.450092	 78.971423	 72.941577	 71.808553	 65.784508	 63.255724	 
946.000000	 78.492709	 78.070001	 65.891277	 67.912152	 63.159281	 61.812879	 80.340095	 78.974311	 72.831744	 71.810712	 65.761077	 63.261010	 
948.000000	 78.342780	 78.070345	 65.611870	 67.907309	 63.074126	 61.815535	 80.228075	 78.976950	 72.719704	 71.812626	 65.737122	 63.266223	 
950.000000	 78.193332	 78.070358	 65.348285	 67.901933	 62.986797	 61.817995	 80.114068	 78.979339	 72.605475	 71.814291	 65.712645	 63.271362	 
952.000000	 78.045085	 78.070036	 65.081519	 67.896020	 62.897376	 61.820258	 79.998114	 78.981475	 72.489076	 71.815706	 65.687653	 63.276428	 
954.000000	 77.895022	 78.069378	 64.806757	 67.889557	 62.812402	 61.822334	 79.880254	 78.983355	 72.370528	 71.816867	 65.662156	 63.281419	 
956.000000	 77.743259	 78.068383	 64.524112	 67.882531	 62.738272	 61.824246	 79.760534	 78.984978	 72.249853	 71.817770	 65.636181	 63.286335	 
958.000000	 77.589899	 78.067050	 64.233720	 67.874930	 62.661615	 61.825990	 79.638995	 78.986340	 72.127073	 71.818415	 65.609758	 63.291175	 
960.000000	 77.435028	 78.065376	 63.951520	 67.866740	 62.582527	 61.827563	 79.515675	 78.987441	 72.002208	 71.818797	 65.582920	 63.295940	 
962.000000	 77.278698	 78.063362	 63.681625	 67.857963	 62.501089	 61.828961	 79.390601	 78.988277	 71.875272	 71.818914	 65.555675	 63.300628	 
964.000000	 77.120949	 78.061006	 63.404096	 67.848626	 62.417387	 61.830179	 79.263798	 78.988847	 71.753248	 71.818764	 65.528044	 63.305240	 
966.000000	 76.961807	 78.058307	 63.148847	 67.838773	 62.331517	 61.831215	 79.135297	 78.989150	 71.629264	 71.818343	 65.500062	 63.309775	 
968.000000	 76.801297	 78.055266	 62.892926	 67.828434	 62.255907	 61.832080	 79.005138	 78.989183	 71.503344	 71.817650	 65.471800	 63.314232	 
970.000000	 76.639430	 78.051881	 62.631571	 67.817630	 62.185448	 61.832795	 78.873361	 78.988945	 71.380403	 71.816682	 65.443336	 63.318613	 
972.000000	 76.476203	 78.048151	 62.388269	 67.806348	 62.134151	 61.833396	 78.740008	 78.988434	 71.260038	 71.815437	 65.414757	 63.322917	 
974.000000	 76.311598	 78.044075	 62.136797	 67.794574	 62.079751	 61.833882	 78.605116	 78.987648	 71.137832	 71.813912	 65.386143	 63.327145	 
976.000000	 76.145586	 78.039653	 61.877089	 67.782293	 62.021826	 61.834255	 78.468724	 78.986587	 71.013774	 71.812105	 65.357577	 63.331298	 
978.000000	 75.978135	 78.034884	 61.609082	 67.769493	 61.975870	 61.834544	 78.330872	 78.985249	 70.887863	 71.810014	 65.329154	 63.335375	 
980.000000	 75.809201	 78.029766	 61.332704	 67.756160	 61.930695	 61.834740	 78.195861	 78.983632	 70.760097	 71.807638	 65.300958	 63.339378	 
982.000000	 75.642126	 78.024298	 61.047879	 67.742280	 61.881132	 61.834834	 78.061732	 78.981736	 70.630481	 71.804974	 65.273068	 63.343308	 
984.000000	 75.477168	 78.018479	 60.754516	 67.727839	 61.827230	 61.834819	 77.926213	 78.979560	 70.499022	 71.802020	 65.245560	 63.347167	 
986.000000	 75.313316	 78.012307	 60.452520	 67.712824	 61.769055	 61.834686	 77.789326	 78.977103	 70.365726	 71.798774	 65.218515	 63.350955	 
988.000000	 75.150924	 78.005780	 60.141780	 67.697220	 61.706676	 61.834427	 77.651090	 78.974363	 70.230603	 71.795236	 65.192008	 63.354674	 
990.000000	 74.986992	 77.998896	 59.833101	 67.681013	 61.640167	 61.834036	 77.511525	 78.971340	 70.093662	 71.791403	 65.166106	 63.358326	 
992.000000	 74.821500	 77.991654	 59.520366	 67.664190	 61.569592	 61.833504	 77.370645	 78.968033	 69.954911	 71.787273	 65.140859	 63.361913	 
994.000000	 74.654437	 77.984051	 59.197128	 67.646735	 61.495270	 61.832824	 77.228466	 78.964442	 69.814356	 71.782846	 65.116459	 63.365436	 
996.000000	 74.485805	 77.976087	 58.863326	 67.628650	 61.417067	 61.831990	 77.085004	 78.960566	 69.672006	 71.778120	 65.092851	 63.368897	 
998.000000	 74.315623	 77.967759	 58.518897	 67.609919	 61.335023	 61.830994	 76.940282	 78.956403	 69.527871	 71.773093	 65.070002	 63.372298	 
1000.000000	 74.143924	 77.959065	 58.163782	 67.590526	 61.249222	 61.829831	 76.794325	 78.951955	 69.381964	 71.767765	 65.047938	 63.375641	 
1002.000000	 73.970755	 77.950004	 57.797924	 67.570482	 61.159746	 61.828493	 76.647161	 78.947219	 69.234300	 71.762134	 65.026675	 63.378928	 
1004.000000	 73.796174	 77.940575	 57.421265	 67.549774	 61.066681	 61.826975	 76.498818	 78.942197	 69.084889	 71.756200	 65.006227	 63.382161	 
1006.000000	 73.626051	 77.930776	 57.033757	 67.528383	 60.970113	 61.825271	 76.349327	 78.936887	 68.933747	 71.749960	 64.986595	 63.385341	 
1008.000000	 73.458415	 77.920607	 56.650238	 67.506290	 60.870134	 61.823375	 76.198721	 78.931290	 68.790462	 71.743415	 64.967780	 63.388471	 
1010.000000	 73.289760	 77.910068	 56.283678	 67.483540	 60.766826	 61.821281	 76.047033	 78.925405	 68.647239	 71.736563	 64.949765	 63.391553	 
1012.000000	 73.120168	 77.899157	 55.914351	 67.460184	 60.660281	 61.818986	 75.894300	 78.919232	 68.502421	 71.729403	 64.932535	 63.394589	 
1014.000000	 72.949734	 77.887876	 55.543951	 67.436234	 60.550593	 61.816482	 75.740570	 78.912772	 68.356034	 71.721935	 64.916075	 63.397579	 
1016.000000	 72.778568	 77.876225	 55.210086	 67.411582	 60.449219	 61.813792	 75.585902	 78.906025	 68.208120	 71.714159	 64.900380	 63.400527	 
1018.000000	 72.606795	 77.864204	 54.874441	 67.386230	 60.359229	 61.810936	 75.430368	 78.898990	 68.058730	 71.706072	 64.885450	 63.403433	 
1020.000000	 72.434551	 77.851815	 54.527119	 67.360199	 60.265885	 61.807907	 75.274046	 78.891670	 67.907926	 71.697676	 64.871291	 63.406300	 
1022.000000	 72.270899	 77.839060	 54.202872	 67.333536	 60.184357	 61.804736	 75.117035	 78.884064	 67.755784	 71.688970	 64.857922	 63.409130	 
1024.000000	 72.108912	 77.825942	 53.873304	 67.306242	 60.106606	 61.801426	 74.959438	 78.876173	 67.602389	 71.679953	 64.845361	 63.411923	 
1026.000000	 71.946955	 77.812463	 53.540999	 67.278356	 60.024827	 61.797970	 74.801377	 78.868000	 67.447849	 71.670626	 64.833637	 63.414683	 
1028.000000	 71.785197	 77.798627	 53.197647	 67.249861	 59.956655	 61.794393	 74.642986	 78.859545	 67.292282	 71.660990	 64.822783	 63.417410	 
1030.000000	 71.623822	 77.784438	 52.843359	 67.220737	 59.888356	 61.790697	 74.484411	 78.850811	 67.135819	 71.651044	 64.812834	 63.420108	 
1032.000000	 71.463024	 77.769900	 52.478300	 67.190969	 59.815647	 61.786875	 74.325817	 78.841800	 66.978617	 71.640790	 64.803842	 63.422778	 
1034.000000	 71.303025	 77.755020	 52.102683	 67.160537	 59.738741	 61.782919	 74.167387	 78.832514	 66.820838	 71.630228	 64.795877	 63.425421	 
1036.000000	 71.154562	 77.739801	 51.716772	 67.129427	 59.678626	 61.778858	 74.009320	 78.822956	 66.662657	 71.619361	 64.789008	 63.428042	 
1038.000000	 71.007465	 77.724252	 51.341295	 67.097623	 59.623335	 61.774705	 73.851821	 78.813130	 66.504261	 71.608189	 64.783303	 63.430641	 
1040.000000	 70.861731	 77.708379	 51.045662	 67.065110	 59.564105	 61.770455	 73.695110	 78.803040	 66.347101	 71.596942	 64.778838	 63.433221	 
1042.000000	 70.717594	 77.692575	 50.746785	 67.031875	 59.501178	 61.766101	 73.539410	 78.792689	 66.202364	 71.585438	 64.775684	 63.435786	 
1044.000000	 70.575308	 77.676867	 50.439361	 66.997956	 59.434833	 61.761636	 73.384964	 78.782082	 66.058010	 71.573631	 64.773927	 63.438337	 
1046.000000	 70.435139	 77.660869	 50.123611	 66.963359	 59.365372	 61.757056	 73.232024	 78.771224	 65.914237	 71.561526	 64.773655	 63.440879	 
1048.000000	 70.298356	 77.644590	 49.813306	 66.928072	 59.315140	 61.752400	 73.080859	 78.760121	 65.771249	 71.549125	 64.774961	 63.443413	 
